## bin = 100
## bins ##l ifetime  ## p(lifetime) 
   1     0.050000     0.000019 
   2     0.100000     0.346499 
   3     0.150000     0.198999 
   4     0.200000     0.126102 
   5     0.250000     0.084650 
   6     0.300000     0.056695 
   7     0.350000     0.040590 
   8     0.400000     0.029719 
   9     0.450000     0.022739 
  10     0.500000     0.016431 
  11     0.550000     0.013134 
  12     0.600000     0.009587 
  13     0.650000     0.007573 
  14     0.700000     0.006768 
  15     0.750000     0.005369 
  16     0.800000     0.004851 
  17     0.850000     0.004122 
  18     0.900000     0.003336 
  19     0.950000     0.002818 
  20     1.000000     0.002320 
  21     1.050000     0.001860 
  22     1.100000     0.001879 
  23     1.150000     0.001572 
  24     1.200000     0.001285 
  25     1.250000     0.001189 
  26     1.300000     0.000882 
  27     1.350000     0.000729 
  28     1.400000     0.000863 
  29     1.450000     0.000633 
  30     1.500000     0.000805 
  31     1.550000     0.000499 
  32     1.600000     0.000518 
  33     1.650000     0.000479 
  34     1.700000     0.000441 
  35     1.750000     0.000441 
  36     1.800000     0.000268 
  37     1.850000     0.000307 
  38     1.900000     0.000211 
  39     1.950000     0.000288 
  40     2.000000     0.000192 
  41     2.050000     0.000211 
  42     2.100000     0.000153 
  43     2.150000     0.000096 
  44     2.200000     0.000192 
  45     2.250000     0.000096 
  46     2.300000     0.000173 
  47     2.350000     0.000134 
  48     2.400000     0.000096 
  49     2.450000     0.000019 
  50     2.500000     0.000115 
  51     2.550000     0.000077 
  52     2.600000     0.000038 
  53     2.650000     0.000038 
  54     2.700000     0.000077 
  55     2.750000     0.000077 
  56     2.800000     0.000077 
  57     2.850000     0.000058 
  58     2.900000     0.000038 
  59     2.950000     0.000019 
  60     3.000000     0.000019 
  61     3.050000     0.000019 
  62     3.100000     0.000058 
  63     3.150000     0.000077 
  64     3.200000     0.000000 
  65     3.250000     0.000058 
  66     3.300000     0.000038 
  67     3.350000     0.000038 
  68     3.400000     0.000019 
  69     3.450000     0.000000 
  70     3.500000     0.000000 
  71     3.550000     0.000038 
  72     3.600000     0.000019 
  73     3.650000     0.000000 
  74     3.700000     0.000000 
  75     3.750000     0.000038 
  76     3.800000     0.000000 
  77     3.850000     0.000038 
  78     3.900000     0.000000 
  79     3.950000     0.000000 
  80     4.000000     0.000000 
  81     4.050000     0.000000 
  82     4.100000     0.000019 
  83     4.150000     0.000000 
  84     4.200000     0.000000 
  85     4.250000     0.000000 
  86     4.300000     0.000000 
  87     4.350000     0.000000 
  88     4.400000     0.000019 
  89     4.450000     0.000019 
  90     4.500000     0.000000 
  91     4.550000     0.000000 
  92     4.600000     0.000019 
  93     4.650000     0.000000 
  94     4.700000     0.000000 
  95     4.750000     0.000019 
  96     4.800000     0.000000 
  97     4.850000     0.000000 
  98     4.900000     0.000000 
  99     4.950000     0.000000 
 100     5.000000     0.000000 
