#K-Path    Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
#Band-index    1
   0.039    -9.577  0.044  0.346  0.000  0.295  0.000  0.000  0.000  0.000  0.000  0.688
   0.058    -9.474  0.048  0.342  0.000  0.302  0.000  0.000  0.000  0.000  0.000  0.694
   0.077    -9.366  0.050  0.333  0.000  0.314  0.000  0.000  0.000  0.000  0.000  0.694
   0.097    -9.253  0.054  0.328  0.000  0.319  0.000  0.000  0.000  0.000  0.000  0.698
   0.116    -9.302  0.236  0.128  0.000  0.382  0.000  0.000  0.000  0.000  0.000  0.744
   0.135    -9.413  0.072  0.235  0.000  0.401  0.000  0.000  0.000  0.000  0.000  0.710
   0.155    -9.324  0.074  0.237  0.000  0.398  0.000  0.000  0.000  0.000  0.000  0.712
   0.174    -9.231  0.076  0.239  0.000  0.401  0.000  0.000  0.000  0.000  0.000  0.718
   0.193    -9.137  0.092  0.251  0.000  0.384  0.000  0.000  0.000  0.000  0.000  0.722
   0.213    -9.194  0.236  0.322  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.746
   0.232    -9.277  0.242  0.319  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.746
   0.251    -9.359  0.246  0.312  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.748
   0.271    -9.440  0.246  0.312  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.750
   0.290    -9.521  0.252  0.314  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.752
   0.309    -9.601  0.256  0.310  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.752
   0.329    -9.680  0.258  0.304  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.748
   0.348    -9.758  0.262  0.299  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.746
   0.367    -9.835  0.270  0.296  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.744
   0.367    -9.835  0.270  0.296  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.744
   0.379    -9.756  0.270  0.296  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.752
   0.390    -9.675  0.267  0.293  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.751
   0.401    -9.596  0.262  0.294  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.748
   0.412    -9.518  0.260  0.292  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.748
   0.423    -9.441  0.258  0.292  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.748
   0.434    -9.365  0.258  0.292  0.000  0.208  0.000  0.000  0.000  0.000  0.000  0.750
   0.446    -9.291  0.259  0.290  0.000  0.214  0.000  0.000  0.000  0.000  0.000  0.758
   0.457    -9.219  0.262  0.288  0.000  0.220  0.000  0.000  0.000  0.000  0.000  0.763
   0.468    -9.149  0.258  0.282  0.000  0.224  0.000  0.000  0.000  0.000  0.000  0.765
   0.479    -9.081  0.256  0.280  0.000  0.230  0.000  0.000  0.000  0.000  0.000  0.766
   0.490    -9.015  0.247  0.276  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.764
   0.501    -8.952  0.247  0.264  0.000  0.244  0.000  0.000  0.000  0.000  0.000  0.763
   0.513    -8.893  0.246  0.262  0.000  0.256  0.000  0.000  0.000  0.000  0.000  0.770
   0.524    -8.855  0.128  0.249  0.000  0.369  0.000  0.000  0.000  0.000  0.000  0.745
   0.535    -8.889  0.078  0.252  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.732
   0.546    -8.929  0.076  0.252  0.000  0.406  0.000  0.000  0.000  0.000  0.000  0.734
   0.557    -8.969  0.070  0.250  0.000  0.405  0.000  0.000  0.000  0.000  0.000  0.734
   0.568    -9.009  0.074  0.250  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.728
   0.579    -9.048  0.080  0.270  0.000  0.383  0.000  0.000  0.000  0.000  0.000  0.728
   0.579    -9.048  0.080  0.270  0.000  0.383  0.000  0.000  0.000  0.000  0.000  0.728
   0.602    -8.900  0.080  0.482  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.734
   0.624    -8.909  0.260  0.332  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.774
   0.646    -9.064  0.262  0.326  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.770
   0.669    -9.217  0.266  0.318  0.000  0.177  0.000  0.000  0.000  0.000  0.000  0.764
   0.691    -9.362  0.240  0.294  0.000  0.220  0.000  0.000  0.000  0.000  0.000  0.756
   0.713    -9.467  0.118  0.258  0.000  0.348  0.000  0.000  0.000  0.000  0.000  0.726
   0.736    -9.537  0.094  0.252  0.000  0.369  0.000  0.000  0.000  0.000  0.000  0.712
   0.758    -9.599  0.090  0.254  0.000  0.370  0.000  0.000  0.000  0.000  0.000  0.716
   0.780    -9.656  0.084  0.252  0.000  0.372  0.000  0.000  0.000  0.000  0.000  0.707
   0.803    -9.707  0.084  0.252  0.000  0.366  0.000  0.000  0.000  0.000  0.000  0.710
   0.825    -9.628  0.248  0.302  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.740
   0.847    -9.457  0.244  0.309  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.742
   0.870    -9.284  0.236  0.314  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.740
   0.892    -9.238  0.062  0.440  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.706
   0.914    -9.366  0.058  0.428  0.000  0.215  0.000  0.000  0.000  0.000  0.000  0.704
   0.937    -9.484  0.056  0.412  0.000  0.226  0.000  0.000  0.000  0.000  0.000  0.702
   0.959    -9.589  0.048  0.398  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.690
   0.981    -9.679  0.048  0.379  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.694
   1.004    -9.748  0.050  0.404  0.000  0.235  0.000  0.000  0.000  0.000  0.000  0.692
#Band-index   34
   1.004    -9.748  0.050  0.237  0.000  0.405  0.000  0.000  0.000  0.000  0.000  0.694
   0.981    -9.645  0.046  0.240  0.000  0.402  0.000  0.000  0.000  0.000  0.000  0.690
   0.959    -9.523  0.044  0.236  0.000  0.410  0.000  0.000  0.000  0.000  0.000  0.690
   0.937    -9.397  0.044  0.238  0.000  0.414  0.000  0.000  0.000  0.000  0.000  0.698
   0.914    -9.270  0.044  0.238  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.702
   0.892    -9.140  0.042  0.235  0.000  0.418  0.000  0.000  0.000  0.000  0.000  0.703
   0.870    -9.166  0.066  0.440  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.712
   0.847    -9.027  0.062  0.456  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.714
   0.825    -8.885  0.066  0.464  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.722
   0.803    -8.741  0.066  0.470  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.726
   0.780    -8.597  0.062  0.480  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.728
   0.758    -8.455  0.060  0.476  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.729
   0.736    -8.338  0.066  0.211  0.184  0.148  0.000  0.000  0.000  0.000  0.000  0.609
   0.713    -8.330  0.201  0.164  0.007  0.366  0.000  0.000  0.000  0.000  0.000  0.756
   0.691    -8.357  0.182  0.236  0.000  0.340  0.000  0.000  0.000  0.000  0.000  0.760
   0.669    -8.460  0.062  0.493  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.748
   0.646    -8.601  0.066  0.494  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.744
   0.624    -8.749  0.073  0.488  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.738
   0.602    -8.752  0.250  0.340  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.770
   0.579    -8.597  0.241  0.206  0.000  0.324  0.000  0.000  0.000  0.000  0.000  0.770
   0.579    -8.597  0.241  0.206  0.000  0.324  0.000  0.000  0.000  0.000  0.000  0.770
   0.568    -8.638  0.242  0.230  0.000  0.298  0.000  0.000  0.000  0.000  0.000  0.774
   0.557    -8.683  0.242  0.238  0.000  0.285  0.000  0.000  0.000  0.000  0.000  0.770
   0.546    -8.731  0.246  0.240  0.000  0.279  0.000  0.000  0.000  0.000  0.000  0.770
   0.535    -8.782  0.246  0.252  0.000  0.270  0.000  0.000  0.000  0.000  0.000  0.768
   0.524    -8.831  0.216  0.256  0.000  0.290  0.000  0.000  0.000  0.000  0.000  0.762
   0.513    -8.819  0.082  0.254  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.743
   0.501    -8.779  0.076  0.256  0.000  0.408  0.000  0.000  0.000  0.000  0.000  0.735
   0.490    -8.738  0.074  0.254  0.000  0.408  0.000  0.000  0.000  0.000  0.000  0.736
   0.479    -8.696  0.070  0.260  0.000  0.412  0.000  0.000  0.000  0.000  0.000  0.740
   0.468    -8.654  0.068  0.258  0.000  0.410  0.000  0.000  0.000  0.000  0.000  0.740
   0.457    -8.612  0.068  0.260  0.000  0.414  0.000  0.000  0.000  0.000  0.000  0.742
   0.446    -8.570  0.064  0.260  0.000  0.414  0.000  0.000  0.000  0.000  0.000  0.742
   0.434    -8.527  0.064  0.264  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.742
   0.423    -8.484  0.064  0.264  0.000  0.418  0.000  0.000  0.000  0.000  0.000  0.747
   0.412    -8.441  0.062  0.264  0.000  0.420  0.000  0.000  0.000  0.000  0.000  0.748
   0.401    -8.399  0.060  0.264  0.000  0.423  0.000  0.000  0.000  0.000  0.000  0.750
   0.390    -8.358  0.064  0.264  0.000  0.420  0.000  0.000  0.000  0.000  0.000  0.748
   0.379    -8.320  0.056  0.268  0.000  0.424  0.000  0.000  0.000  0.000  0.000  0.749
   0.367    -8.299  0.056  0.264  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.750
   0.367    -8.299  0.056  0.264  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.750
   0.348    -8.356  0.056  0.268  0.000  0.421  0.000  0.000  0.000  0.000  0.000  0.742
   0.329    -8.446  0.060  0.278  0.000  0.406  0.000  0.000  0.000  0.000  0.000  0.742
   0.309    -8.542  0.062  0.264  0.000  0.408  0.000  0.000  0.000  0.000  0.000  0.738
   0.290    -8.640  0.066  0.262  0.000  0.406  0.000  0.000  0.000  0.000  0.000  0.736
   0.271    -8.739  0.070  0.261  0.000  0.405  0.000  0.000  0.000  0.000  0.000  0.736
   0.251    -8.839  0.074  0.257  0.000  0.399  0.000  0.000  0.000  0.000  0.000  0.734
   0.232    -8.939  0.078  0.250  0.000  0.398  0.000  0.000  0.000  0.000  0.000  0.729
   0.213    -9.037  0.078  0.250  0.000  0.399  0.000  0.000  0.000  0.000  0.000  0.724
   0.193    -9.114  0.196  0.308  0.000  0.242  0.000  0.000  0.000  0.000  0.000  0.738
   0.174    -9.035  0.228  0.324  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.748
   0.155    -8.951  0.220  0.327  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.748
   0.135    -9.016  0.052  0.319  0.000  0.338  0.000  0.000  0.000  0.000  0.000  0.706
   0.116    -9.136  0.056  0.324  0.000  0.332  0.000  0.000  0.000  0.000  0.000  0.705
   0.097    -9.245  0.048  0.327  0.000  0.325  0.000  0.000  0.000  0.000  0.000  0.702
   0.077    -9.359  0.048  0.331  0.000  0.313  0.000  0.000  0.000  0.000  0.000  0.698
   0.058    -9.468  0.048  0.342  0.000  0.310  0.000  0.000  0.000  0.000  0.000  0.698
   0.039    -9.572  0.048  0.344  0.000  0.302  0.000  0.000  0.000  0.000  0.000  0.696
   0.019    -9.670  0.052  0.352  0.000  0.290  0.000  0.000  0.000  0.000  0.000  0.693
   0.000    -9.748  0.050  0.237  0.000  0.405  0.000  0.000  0.000  0.000  0.000  0.694
#Band-index   35
   0.000    -8.546  0.000  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   0.019    -8.545  0.000  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.000  0.429
   0.039    -8.606  0.210  0.138  0.000  0.400  0.000  0.000  0.000  0.000  0.000  0.745
   0.058    -8.779  0.218  0.132  0.000  0.394  0.000  0.000  0.000  0.000  0.000  0.748
   0.077    -8.953  0.224  0.130  0.000  0.388  0.000  0.000  0.000  0.000  0.000  0.744
   0.097    -9.127  0.226  0.128  0.000  0.384  0.000  0.000  0.000  0.000  0.000  0.744
   0.116    -9.128  0.048  0.322  0.000  0.330  0.000  0.000  0.000  0.000  0.000  0.704
   0.135    -9.008  0.048  0.314  0.000  0.341  0.000  0.000  0.000  0.000  0.000  0.712
   0.155    -8.942  0.226  0.328  0.000  0.199  0.000  0.000  0.000  0.000  0.000  0.750
   0.174    -9.026  0.228  0.326  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.754
   0.193    -9.109  0.220  0.320  0.000  0.208  0.000  0.000  0.000  0.000  0.000  0.742
   0.213    -9.036  0.076  0.249  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.721
   0.232    -8.937  0.076  0.244  0.000  0.401  0.000  0.000  0.000  0.000  0.000  0.726
   0.251    -8.838  0.070  0.246  0.000  0.407  0.000  0.000  0.000  0.000  0.000  0.728
   0.271    -8.738  0.068  0.249  0.000  0.414  0.000  0.000  0.000  0.000  0.000  0.732
   0.290    -8.639  0.068  0.256  0.000  0.414  0.000  0.000  0.000  0.000  0.000  0.734
   0.309    -8.541  0.064  0.256  0.000  0.420  0.000  0.000  0.000  0.000  0.000  0.744
   0.329    -8.446  0.062  0.248  0.000  0.432  0.000  0.000  0.000  0.000  0.000  0.742
   0.348    -8.352  0.056  0.260  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.740
   0.367    -8.284  0.048  0.265  0.000  0.431  0.000  0.000  0.000  0.000  0.000  0.744
   0.367    -8.284  0.048  0.265  0.000  0.431  0.000  0.000  0.000  0.000  0.000  0.744
   0.379    -8.303  0.054  0.266  0.000  0.432  0.000  0.000  0.000  0.000  0.000  0.746
   0.390    -8.340  0.056  0.262  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.748
   0.401    -8.381  0.054  0.262  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.746
   0.412    -8.423  0.062  0.260  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.746
   0.423    -8.466  0.060  0.261  0.000  0.424  0.000  0.000  0.000  0.000  0.000  0.740
   0.434    -8.509  0.060  0.262  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.744
   0.446    -8.552  0.060  0.258  0.000  0.421  0.000  0.000  0.000  0.000  0.000  0.742
   0.457    -8.594  0.060  0.258  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.742
   0.468    -8.637  0.066  0.258  0.000  0.412  0.000  0.000  0.000  0.000  0.000  0.742
   0.479    -8.679  0.074  0.256  0.000  0.410  0.000  0.000  0.000  0.000  0.000  0.740
   0.490    -8.721  0.074  0.252  0.000  0.414  0.000  0.000  0.000  0.000  0.000  0.740
   0.501    -8.762  0.070  0.256  0.000  0.411  0.000  0.000  0.000  0.000  0.000  0.738
   0.513    -8.802  0.074  0.255  0.000  0.406  0.000  0.000  0.000  0.000  0.000  0.732
   0.524    -8.823  0.198  0.258  0.000  0.302  0.000  0.000  0.000  0.000  0.000  0.764
   0.535    -8.776  0.244  0.252  0.000  0.270  0.000  0.000  0.000  0.000  0.000  0.766
   0.546    -8.725  0.244  0.242  0.000  0.281  0.000  0.000  0.000  0.000  0.000  0.768
   0.557    -8.677  0.245  0.238  0.000  0.290  0.000  0.000  0.000  0.000  0.000  0.772
   0.568    -8.632  0.248  0.228  0.000  0.295  0.000  0.000  0.000  0.000  0.000  0.774
   0.579    -8.596  0.241  0.323  0.000  0.206  0.000  0.000  0.000  0.000  0.000  0.772
   0.579    -8.596  0.241  0.323  0.000  0.206  0.000  0.000  0.000  0.000  0.000  0.772
   0.602    -8.524  0.238  0.208  0.000  0.326  0.000  0.000  0.000  0.000  0.000  0.775
   0.624    -8.463  0.237  0.194  0.000  0.343  0.000  0.000  0.000  0.000  0.000  0.768
   0.646    -8.414  0.225  0.182  0.000  0.357  0.000  0.000  0.000  0.000  0.000  0.768
   0.669    -8.374  0.210  0.188  0.000  0.363  0.000  0.000  0.000  0.000  0.000  0.767
   0.691    -8.344  0.214  0.162  0.000  0.384  0.000  0.000  0.000  0.000  0.000  0.770
   0.713    -8.321  0.218  0.156  0.000  0.392  0.000  0.000  0.000  0.000  0.000  0.766
   0.736    -8.314  0.053  0.157  0.238  0.121  0.000  0.000  0.000  0.000  0.000  0.567
   0.758    -8.386  0.064  0.486  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.738
   0.780    -8.529  0.058  0.480  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.732
   0.803    -8.675  0.064  0.472  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.728
   0.825    -8.820  0.064  0.468  0.000  0.191  0.000  0.000  0.000  0.000  0.000  0.720
   0.847    -8.963  0.066  0.456  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.718
   0.870    -9.103  0.066  0.448  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.716
   0.892    -9.140  0.232  0.322  0.000  0.191  0.000  0.000  0.000  0.000  0.000  0.745
   0.914    -8.966  0.222  0.328  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.752
   0.937    -8.791  0.218  0.334  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.752
   0.959    -8.617  0.212  0.340  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.754
   0.981    -8.545  0.000  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   1.004    -8.546  0.000  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.000  0.428
#Band-index   36
   1.004    -8.274  0.198  0.313  0.000  0.242  0.000  0.000  0.000  0.000  0.000  0.752
   0.981    -8.443  0.206  0.344  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.758
   0.959    -8.591  0.206  0.330  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.748
   0.937    -8.764  0.214  0.328  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.750
   0.914    -8.938  0.222  0.322  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.748
   0.892    -9.111  0.230  0.318  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.746
   0.870    -9.010  0.044  0.238  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.704
   0.847    -8.878  0.038  0.236  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.712
   0.825    -8.745  0.038  0.236  0.000  0.434  0.000  0.000  0.000  0.000  0.000  0.714
   0.803    -8.610  0.038  0.236  0.000  0.438  0.000  0.000  0.000  0.000  0.000  0.720
   0.780    -8.476  0.034  0.236  0.000  0.434  0.000  0.000  0.000  0.000  0.000  0.714
   0.758    -8.360  0.002  0.028  0.378  0.041  0.000  0.000  0.000  0.000  0.000  0.454
   0.736    -8.305  0.206  0.166  0.000  0.388  0.000  0.000  0.000  0.000  0.000  0.762
   0.713    -8.287  0.001  0.007  0.406  0.016  0.000  0.000  0.000  0.000  0.000  0.441
   0.691    -8.312  0.084  0.442  0.000  0.222  0.000  0.000  0.000  0.000  0.000  0.757
   0.669    -8.373  0.218  0.170  0.000  0.374  0.000  0.000  0.000  0.000  0.000  0.772
   0.646    -8.411  0.228  0.186  0.000  0.360  0.000  0.000  0.000  0.000  0.000  0.770
   0.624    -8.459  0.230  0.195  0.000  0.344  0.000  0.000  0.000  0.000  0.000  0.767
   0.602    -8.518  0.235  0.206  0.000  0.327  0.000  0.000  0.000  0.000  0.000  0.772
   0.579    -8.588  0.240  0.264  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.768
   0.579    -8.588  0.240  0.264  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.768
   0.568    -8.514  0.242  0.354  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.766
   0.557    -8.434  0.236  0.360  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.774
   0.546    -8.354  0.232  0.364  0.000  0.181  0.000  0.000  0.000  0.000  0.000  0.774
   0.535    -8.274  0.228  0.368  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.778
   0.524    -8.194  0.219  0.372  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.776
   0.513    -8.146  0.000  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   0.501    -8.153  0.000  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   0.490    -8.160  0.000  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   0.479    -8.166  0.000  0.000  0.424  0.000  0.000  0.000  0.000  0.000  0.000  0.424
   0.468    -8.172  0.000  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   0.457    -8.177  0.000  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   0.446    -8.182  0.000  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   0.434    -8.186  0.000  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   0.423    -8.190  0.000  0.000  0.423  0.000  0.000  0.000  0.000  0.000  0.000  0.432
   0.412    -8.193  0.000  0.000  0.420  0.000  0.000  0.000  0.000  0.000  0.000  0.433
   0.401    -8.196  0.000  0.000  0.414  0.000  0.000  0.000  0.000  0.000  0.000  0.433
   0.390    -8.199  0.002  0.019  0.394  0.025  0.000  0.000  0.000  0.000  0.000  0.442
   0.379    -8.210  0.042  0.173  0.150  0.276  0.000  0.000  0.000  0.000  0.000  0.639
   0.367    -8.228  0.051  0.236  0.046  0.384  0.000  0.000  0.000  0.000  0.000  0.715
   0.367    -8.228  0.051  0.236  0.046  0.384  0.000  0.000  0.000  0.000  0.000  0.715
   0.348    -8.208  0.000  0.000  0.416  0.009  0.000  0.000  0.000  0.000  0.000  0.430
   0.329    -8.230  0.000  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   0.309    -8.259  0.000  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   0.290    -8.290  0.000  0.000  0.420  0.000  0.000  0.000  0.000  0.000  0.000  0.422
   0.271    -8.321  0.000  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   0.251    -8.351  0.000  0.000  0.418  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   0.232    -8.391  0.034  0.204  0.152  0.231  0.000  0.000  0.000  0.000  0.000  0.620
   0.213    -8.514  0.058  0.298  0.000  0.366  0.000  0.000  0.000  0.000  0.000  0.722
   0.193    -8.641  0.058  0.304  0.000  0.366  0.000  0.000  0.000  0.000  0.000  0.721
   0.174    -8.768  0.058  0.310  0.000  0.351  0.000  0.000  0.000  0.000  0.000  0.718
   0.155    -8.893  0.056  0.310  0.000  0.344  0.000  0.000  0.000  0.000  0.000  0.714
   0.135    -8.866  0.220  0.331  0.000  0.191  0.000  0.000  0.000  0.000  0.000  0.746
   0.116    -8.780  0.220  0.330  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.746
   0.097    -8.694  0.212  0.337  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.752
   0.077    -8.607  0.212  0.338  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.754
   0.058    -8.537  0.011  0.019  0.402  0.007  0.000  0.000  0.000  0.000  0.000  0.444
   0.039    -8.541  0.000  0.000  0.420  0.000  0.000  0.000  0.000  0.000  0.000  0.433
   0.019    -8.433  0.202  0.142  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.752
   0.000    -8.274  0.198  0.313  0.000  0.242  0.000  0.000  0.000  0.000  0.000  0.752
#Band-index   37
   0.000    -8.274  0.200  0.240  0.000  0.311  0.000  0.000  0.000  0.000  0.000  0.755
   0.019    -8.348  0.200  0.346  0.000  0.205  0.000  0.000  0.000  0.000  0.000  0.757
   0.039    -8.434  0.200  0.342  0.000  0.206  0.000  0.000  0.000  0.000  0.000  0.746
   0.058    -8.521  0.207  0.340  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.752
   0.077    -8.598  0.208  0.337  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.752
   0.097    -8.684  0.212  0.334  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.748
   0.116    -8.771  0.218  0.332  0.000  0.200  0.000  0.000  0.000  0.000  0.000  0.750
   0.135    -8.856  0.222  0.328  0.000  0.200  0.000  0.000  0.000  0.000  0.000  0.750
   0.155    -8.884  0.052  0.306  0.000  0.350  0.000  0.000  0.000  0.000  0.000  0.712
   0.174    -8.759  0.052  0.302  0.000  0.354  0.000  0.000  0.000  0.000  0.000  0.718
   0.193    -8.632  0.052  0.302  0.000  0.368  0.000  0.000  0.000  0.000  0.000  0.718
   0.213    -8.503  0.052  0.298  0.000  0.374  0.000  0.000  0.000  0.000  0.000  0.724
   0.232    -8.375  0.050  0.230  0.002  0.431  0.000  0.000  0.000  0.000  0.000  0.720
   0.251    -8.255  0.048  0.290  0.000  0.384  0.000  0.000  0.000  0.000  0.000  0.726
   0.271    -8.127  0.048  0.290  0.000  0.396  0.000  0.000  0.000  0.000  0.000  0.730
   0.290    -8.007  0.042  0.286  0.000  0.403  0.000  0.000  0.000  0.000  0.000  0.734
   0.309    -7.996  0.040  0.264  0.001  0.432  0.000  0.000  0.000  0.000  0.000  0.750
   0.329    -8.074  0.046  0.266  0.000  0.431  0.000  0.000  0.000  0.000  0.000  0.752
   0.348    -8.158  0.054  0.268  0.001  0.424  0.000  0.000  0.000  0.000  0.000  0.746
   0.367    -8.201  0.056  0.266  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.748
   0.367    -8.201  0.056  0.266  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.748
   0.379    -8.191  0.015  0.094  0.278  0.145  0.000  0.000  0.000  0.000  0.000  0.538
   0.390    -8.163  0.054  0.252  0.023  0.401  0.000  0.000  0.000  0.000  0.000  0.732
   0.401    -8.122  0.048  0.268  0.000  0.423  0.000  0.000  0.000  0.000  0.000  0.748
   0.412    -8.079  0.048  0.269  0.000  0.427  0.000  0.000  0.000  0.000  0.000  0.752
   0.423    -8.035  0.048  0.270  0.000  0.433  0.000  0.000  0.000  0.000  0.000  0.753
   0.434    -7.998  0.000  0.023  0.400  0.030  0.000  0.000  0.000  0.000  0.000  0.452
   0.446    -7.992  0.000  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.000  0.436
   0.457    -7.985  0.000  0.000  0.430  0.000  0.000  0.000  0.000  0.000  0.000  0.433
   0.468    -7.978  0.000  0.000  0.430  0.000  0.000  0.000  0.000  0.000  0.000  0.432
   0.479    -7.971  0.000  0.000  0.430  0.000  0.000  0.000  0.000  0.000  0.000  0.436
   0.490    -7.966  0.040  0.080  0.344  0.039  0.000  0.000  0.000  0.000  0.000  0.498
   0.501    -8.033  0.208  0.376  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.768
   0.513    -8.113  0.216  0.374  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.772
   0.524    -8.139  0.000  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.000  0.430
   0.535    -8.133  0.000  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   0.546    -8.126  0.000  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   0.557    -8.121  0.000  0.000  0.420  0.000  0.000  0.000  0.000  0.000  0.000  0.420
   0.568    -8.118  0.000  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.000  0.426
   0.579    -8.116  0.000  0.000  0.420  0.000  0.000  0.000  0.000  0.000  0.000  0.426
