#K-Path    Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
#Band-index    1
   0.602    -8.518  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.579    -8.588  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.579    -8.588  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.568    -8.513  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.557    -8.434  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.546    -8.354  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.535    -8.273  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.524    -8.193  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.513    -8.141  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   0.501    -8.148  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.490    -8.154  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.479    -8.161  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.468    -8.167  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.457    -8.172  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.446    -8.177  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.434    -8.181  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.423    -8.185  0.003  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.412    -8.188  0.003  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.401    -8.191  0.003  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.390    -8.194  0.003  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.379    -8.209  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.367    -8.227  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.367    -8.227  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.348    -8.203  0.003  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.329    -8.226  0.003  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.309    -8.255  0.003  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.290    -8.286  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.271    -8.317  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.251    -8.347  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.232    -8.390  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.213    -8.513  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.193    -8.641  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.174    -8.768  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.155    -8.893  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.135    -8.865  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.116    -8.779  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.097    -8.693  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.077    -8.607  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.058    -8.534  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.039    -8.538  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.019    -8.432  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000    -8.273  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
#Band-index   37
   0.000    -8.273  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.019    -8.347  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.039    -8.434  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.058    -8.520  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.077    -8.598  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.097    -8.684  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.116    -8.770  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.135    -8.856  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.155    -8.884  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.174    -8.758  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.193    -8.631  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.213    -8.503  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.232    -8.374  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.251    -8.254  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.271    -8.127  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.290    -8.007  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.309    -7.995  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.329    -8.073  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.348    -8.157  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.367    -8.201  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.367    -8.201  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.379    -8.187  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.390    -8.162  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.401    -8.122  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.412    -8.079  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.423    -8.035  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.434    -7.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.446    -7.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.457    -7.983  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.468    -7.977  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.479    -7.969  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.490    -7.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.501    -8.032  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.513    -8.113  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.524    -8.134  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   0.535    -8.127  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   0.546    -8.121  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   0.557    -8.116  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   0.568    -8.112  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   0.579    -8.111  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   0.579    -8.111  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   0.602    -8.118  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   0.624    -8.139  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.646    -8.170  0.003  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.669    -8.207  0.003  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.691    -8.246  0.003  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.713    -8.219  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.736    -8.293  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.758    -8.337  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.780    -8.386  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.803    -8.416  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.825    -8.442  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.847    -8.466  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.870    -8.486  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.892    -8.503  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.914    -8.517  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.937    -8.528  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.959    -8.536  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.981    -8.417  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.004    -8.273  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
#Band-index   38
   1.004    -8.271  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.981    -8.256  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.959    -8.256  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.937    -8.257  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.914    -8.258  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.892    -8.259  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.870    -8.261  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.847    -8.264  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.825    -8.268  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.803    -8.274  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.780    -8.281  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.758    -8.291  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.736    -8.239  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.713    -8.117  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.691    -8.016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.669    -7.889  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.646    -7.867  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.624    -7.884  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.602    -7.884  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.579    -7.864  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.579    -7.864  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.568    -7.878  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.557    -7.892  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.546    -7.906  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.535    -7.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.524    -7.930  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.513    -7.940  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.501    -7.950  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.490    -7.947  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.479    -7.870  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.468    -7.857  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.457    -7.902  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.446    -7.946  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.434    -7.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.423    -8.018  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.412    -8.060  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.401    -8.103  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.390    -8.144  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.379    -8.182  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.367    -8.190  0.003  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.367    -8.190  0.003  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.348    -8.146  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.329    -8.064  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.309    -7.984  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.290    -7.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.271    -8.116  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.251    -8.245  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.232    -8.369  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.213    -8.400  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.193    -8.425  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.174    -8.447  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.155    -8.467  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.135    -8.484  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.116    -8.500  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.097    -8.513  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.077    -8.523  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.058    -8.508  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.039    -8.423  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.019    -8.335  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000    -8.271  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
#Band-index   39
   0.000    -8.246  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.019    -8.172  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.039    -8.086  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.058    -8.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.077    -7.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.097    -7.833  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.116    -7.751  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.135    -7.671  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.155    -7.592  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.174    -7.533  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.193    -7.596  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.213    -7.658  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.232    -7.718  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.251    -7.776  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.271    -7.833  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.290    -7.892  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.309    -7.925  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.329    -7.966  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.348    -7.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.367    -8.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.367    -8.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.379    -8.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.390    -8.007  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.401    -8.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.412    -8.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.423    -7.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.434    -7.969  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.446    -7.926  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.457    -7.882  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.468    -7.838  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.479    -7.812  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.490    -7.768  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.501    -7.723  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.513    -7.714  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.524    -7.745  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.535    -7.774  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.546    -7.801  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.557    -7.825  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.568    -7.846  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.579    -7.864  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.579    -7.864  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.602    -7.832  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.624    -7.796  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.646    -7.763  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.669    -7.838  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.691    -7.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.713    -8.100  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.736    -8.202  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.758    -8.288  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.780    -8.279  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.803    -8.272  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.825    -8.266  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.847    -8.262  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.870    -8.260  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.892    -8.258  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.914    -8.256  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.937    -8.255  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.959    -8.255  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.981    -8.255  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.004    -8.246  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
#Band-index   40
   1.004    -8.246  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.981    -8.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.959    -7.922  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.937    -7.751  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.914    -7.581  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.892    -7.413  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.870    -7.452  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.847    -7.528  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.825    -7.614  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.803    -7.709  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.780    -7.813  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.758    -7.924  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.736    -8.039  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.713    -8.065  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.691    -7.928  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.669    -7.832  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.646    -7.758  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.624    -7.643  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.602    -7.530  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.579    -7.434  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.579    -7.434  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.568    -7.463  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.557    -7.504  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.546    -7.546  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.535    -7.590  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.524    -7.634  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.513    -7.678  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.501    -7.703  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.490    -7.748  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.479    -7.792  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.468    -7.788  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.457    -7.708  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.446    -7.629  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.434    -7.553  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.423    -7.498  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.412    -7.486  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.401    -7.487  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.390    -7.488  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.379    -7.489  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.367    -7.489  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.367    -7.489  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.348    -7.609  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.329    -7.733  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.309    -7.854  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.290    -7.886  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.271    -7.813  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.251    -7.741  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.232    -7.671  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.213    -7.605  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.193    -7.544  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.174    -7.516  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.155    -7.584  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.135    -7.663  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.116    -7.743  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.097    -7.825  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.077    -7.909  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
