#### t[ps] 	t[ps] 	t[ps] 	t[ps] 	t[ps] 				
0.020000 5.957105E-01 	5.994938E-01 	5.990813E-01 	5.971106E-01 	5.993194E-01 				
0.040000 1.011072E+00 	1.021026E+00 	1.019995E+00 	1.016412E+00 	1.019989E+00 				
0.060000 2.447571E+00 	2.461145E+00 	2.472180E+00 	2.463472E+00 	2.459601E+00 				
0.080000 2.577982E+00 	2.605744E+00 	2.628262E+00 	2.580220E+00 	2.559424E+00 				
0.100000 2.590066E+00 	2.642086E+00 	2.683913E+00 	2.555562E+00 	2.497786E+00 				
0.120000 2.576629E+00 	2.663973E+00 	2.730592E+00 	2.487069E+00 	2.373953E+00 				
0.140000 2.548799E+00 	2.676827E+00 	2.769051E+00 	2.398833E+00 	2.223539E+00 				
0.160000 2.477437E+00 	2.641853E+00 	2.756151E+00 	2.272948E+00 	2.043120E+00 				
0.180000 2.344988E+00 	2.533996E+00 	2.665046E+00 	2.093745E+00 	1.825468E+00 				
0.200000 2.165699E+00 	2.365776E+00 	2.509240E+00 	1.870298E+00 	1.578923E+00 				
0.220000 1.974478E+00 	2.174924E+00 	2.327673E+00 	1.633539E+00 	1.329085E+00 				
0.240000 1.802123E+00 	1.996444E+00 	2.154842E+00 	1.416477E+00 	1.104852E+00 				
0.260000 1.660505E+00 	1.844989E+00 	2.004139E+00 	1.237230E+00 	9.235759E-01 				
0.280000 1.542770E+00 	1.715373E+00 	1.870164E+00 	1.094575E+00 	7.840480E-01 				
0.300000 1.437500E+00 	1.597064E+00 	1.743328E+00 	9.792249E-01 	6.760963E-01 				
0.320000 1.339937E+00 	1.486042E+00 	1.621203E+00 	8.851780E-01 	5.927569E-01 				
0.340000 1.253220E+00 	1.386411E+00 	1.509468E+00 	8.134959E-01 	5.349855E-01 				
0.360000 1.180606E+00 	1.302894E+00 	1.413809E+00 	7.654041E-01 	5.037896E-01 				
0.380000 1.120778E+00 	1.235805E+00 	1.334648E+00 	7.372336E-01 	4.944718E-01 				
0.400000 1.068363E+00 	1.180773E+00 	1.267305E+00 	7.207484E-01 	4.973608E-01 				
0.420000 1.019204E+00 	1.133005E+00 	1.206235E+00 	7.085577E-01 	5.039973E-01 				
0.440000 9.717228E-01 	1.089530E+00 	1.147838E+00 	6.958197E-01 	5.087656E-01 				
0.460000 9.258592E-01 	1.048650E+00 	1.091481E+00 	6.804251E-01 	5.080549E-01 				
0.480000 8.811586E-01 	1.008650E+00 	1.037716E+00 	6.622244E-01 	4.992814E-01 				
0.500000 8.372699E-01 	9.686491E-01 	9.869679E-01 	6.421308E-01 	4.822343E-01 				
0.520000 7.947215E-01 	9.289858E-01 	9.389420E-01 	6.209030E-01 	4.592286E-01 				
0.540000 7.546091E-01 	8.904815E-01 	8.930178E-01 	5.980960E-01 	4.328254E-01 				
0.560000 7.179105E-01 	8.535647E-01 	8.491166E-01 	5.728647E-01 	4.046404E-01 				
0.580000 6.852974E-01 	8.179605E-01 	8.080767E-01 	5.453604E-01 	3.756688E-01 				
0.600000 6.574316E-01 	7.838345E-01 	7.714427E-01 	5.178482E-01 	3.477534E-01 				
0.620000 6.340999E-01 	7.517818E-01 	7.397823E-01 	4.927811E-01 	3.228605E-01 				
0.640000 6.145092E-01 	7.225866E-01 	7.119843E-01 	4.715981E-01 	3.026823E-01 				
0.660000 5.972144E-01 	6.965241E-01 	6.861110E-01 	4.539385E-01 	2.872628E-01 				
0.680000 5.816140E-01 	6.737158E-01 	6.611548E-01 	4.389584E-01 	2.762498E-01 				
0.700000 5.674298E-01 	6.534835E-01 	6.374168E-01 	4.258471E-01 	2.692220E-01 				
0.720000 5.547180E-01 	6.350241E-01 	6.159708E-01 	4.147530E-01 	2.664832E-01 				
0.740000 5.431177E-01 	6.176974E-01 	5.969722E-01 	4.055831E-01 	2.675971E-01 				
0.760000 5.323025E-01 	6.016594E-01 	5.796014E-01 	3.982114E-01 	2.716313E-01 				
0.780000 5.216704E-01 	5.874542E-01 	5.631171E-01 	3.921267E-01 	2.773438E-01 				
0.800000 5.109718E-01 	5.755802E-01 	5.482604E-01 	3.870586E-01 	2.840893E-01 				
0.820000 5.003542E-01 	5.657529E-01 	5.363325E-01 	3.828315E-01 	2.914757E-01 				
0.840000 4.907768E-01 	5.571442E-01 	5.282448E-01 	3.797490E-01 	2.991339E-01 				
0.860000 4.826156E-01 	5.485427E-01 	5.234424E-01 	3.779827E-01 	3.059071E-01 				
0.880000 4.753723E-01 	5.398314E-01 	5.204109E-01 	3.773388E-01 	3.105590E-01 				
0.900000 4.680051E-01 	5.318478E-01 	5.176497E-01 	3.773341E-01 	3.124421E-01 				
0.920000 4.601091E-01 	5.253541E-01 	5.145669E-01 	3.777235E-01 	3.120610E-01 				
0.940000 4.524121E-01 	5.201999E-01 	5.115981E-01 	3.785630E-01 	3.107339E-01 				
0.960000 4.463129E-01 	5.155395E-01 	5.093968E-01 	3.793046E-01 	3.092030E-01 				
0.980000 4.425267E-01 	5.108343E-01 	5.080746E-01 	3.790177E-01 	3.074965E-01 				
1.000000 4.404117E-01 	5.059650E-01 	5.070780E-01 	3.770531E-01 	3.049676E-01 				
1.020000 4.390213E-01 	5.013947E-01 	5.060175E-01 	3.738836E-01 	3.014426E-01 				
1.040000 4.377185E-01 	4.974993E-01 	5.050275E-01 	3.706060E-01 	2.971653E-01 				
1.060000 4.364451E-01 	4.943676E-01 	5.047444E-01 	3.685046E-01 	2.928341E-01 				
1.080000 4.348599E-01 	4.919281E-01 	5.057859E-01 	3.679555E-01 	2.887380E-01 				
1.100000 4.328941E-01 	4.902706E-01 	5.081681E-01 	3.683965E-01 	2.848932E-01 				
1.120000 4.305779E-01 	4.894515E-01 	5.108086E-01 	3.687890E-01 	2.812689E-01 				
1.140000 4.284636E-01 	4.898036E-01 	5.127358E-01 	3.688353E-01 	2.783170E-01 				
1.160000 4.272573E-01 	4.915368E-01 	5.139928E-01 	3.684098E-01 	2.763294E-01 				
1.180000 4.271197E-01 	4.946484E-01 	5.153664E-01 	3.673863E-01 	2.756924E-01 				
1.200000 4.272340E-01 	4.986347E-01 	5.172332E-01 	3.658676E-01 	2.764800E-01 				
1.220000 4.270775E-01 	5.032338E-01 	5.197602E-01 	3.643200E-01 	2.786527E-01 				
1.240000 4.268849E-01 	5.084830E-01 	5.232627E-01 	3.626484E-01 	2.815907E-01 				
1.260000 4.277685E-01 	5.142050E-01 	5.280037E-01 	3.604258E-01 	2.849759E-01 				
1.280000 4.305581E-01 	5.196478E-01 	5.334768E-01 	3.578712E-01 	2.890770E-01 				
1.300000 4.352706E-01 	5.239598E-01 	5.384052E-01 	3.562889E-01 	2.939433E-01 				
1.320000 4.409440E-01 	5.267156E-01 	5.415819E-01 	3.567732E-01 	2.989182E-01 				
1.340000 4.463453E-01 	5.282929E-01 	5.430864E-01 	3.593651E-01 	3.027426E-01 				
1.360000 4.504910E-01 	5.296087E-01 	5.440577E-01 	3.634713E-01 	3.046569E-01 				
1.380000 4.530224E-01 	5.316768E-01 	5.452133E-01 	3.684275E-01 	3.050459E-01 				
1.400000 4.541354E-01 	5.345897E-01 	5.463633E-01 	3.740003E-01 	3.049886E-01 				
1.420000 4.540494E-01 	5.372817E-01 	5.466585E-01 	3.803950E-01 	3.049739E-01 				
1.440000 4.532126E-01 	5.391030E-01 	5.458049E-01 	3.876042E-01 	3.047827E-01 				
1.460000 4.521573E-01 	5.401883E-01 	5.448108E-01 	3.950497E-01 	3.035213E-01 				
1.480000 4.510898E-01 	5.408831E-01 	5.448987E-01 	4.025115E-01 	3.006619E-01 				
1.500000 4.498319E-01 	5.412193E-01 	5.461215E-01 	4.099546E-01 	2.963073E-01 				
1.520000 4.484621E-01 	5.404969E-01 	5.474123E-01 	4.171354E-01 	2.915562E-01 				
1.540000 4.475286E-01 	5.379450E-01 	5.475907E-01 	4.233404E-01 	2.879252E-01 				
1.560000 4.476379E-01 	5.336831E-01 	5.465562E-01 	4.280522E-01 	2.866156E-01 				
1.580000 4.487438E-01 	5.287052E-01 	5.451294E-01 	4.311228E-01 	2.873601E-01 				
1.600000 4.504473E-01 	5.247315E-01 	5.446058E-01 	4.325404E-01 	2.887947E-01 				
1.620000 4.521009E-01 	5.232342E-01 	5.456521E-01 	4.323322E-01 	2.892922E-01 				
1.640000 4.534821E-01 	5.246571E-01 	5.481631E-01 	4.307243E-01 	2.883631E-01 				
1.660000 4.551623E-01 	5.283619E-01 	5.513196E-01 	4.279971E-01 	2.865869E-01 				
1.680000 4.577987E-01 	5.332053E-01 	5.540903E-01 	4.247209E-01 	2.846894E-01 				
1.700000 4.614940E-01 	5.380539E-01 	5.556076E-01 	4.211721E-01 	2.834459E-01 				
1.720000 4.658022E-01 	5.418678E-01 	5.554682E-01 	4.173743E-01 	2.833581E-01 				
1.740000 4.700615E-01 	5.440983E-01 	5.536203E-01 	4.135967E-01 	2.841995E-01 				
1.760000 4.736777E-01 	5.450226E-01 	5.504818E-01 	4.103562E-01 	2.852151E-01 				
1.780000 4.761108E-01 	5.457741E-01 	5.467903E-01 	4.078927E-01 	2.858072E-01 				
1.800000 4.771199E-01 	5.472652E-01 	5.430226E-01 	4.060659E-01 	2.861238E-01 				
1.820000 4.767900E-01 	5.492314E-01 	5.394243E-01 	4.045761E-01 	2.870144E-01 				
1.840000 4.755798E-01 	5.505937E-01 	5.364218E-01 	4.032749E-01 	2.887864E-01 				
1.860000 4.740542E-01 	5.503790E-01 	5.344471E-01 	4.023231E-01 	2.907645E-01 				
1.880000 4.726865E-01 	5.483779E-01 	5.336297E-01 	4.018781E-01 	2.918264E-01 				
1.900000 4.718868E-01 	5.450825E-01 	5.335014E-01 	4.019537E-01 	2.913105E-01 				
1.920000 4.718000E-01 	5.413223E-01 	5.330631E-01 	4.020700E-01 	2.894259E-01 				
1.940000 4.721525E-01 	5.378115E-01 	5.318908E-01 	4.015588E-01 	2.872028E-01 				
1.960000 4.725133E-01 	5.346050E-01 	5.304492E-01 	3.999328E-01 	2.854719E-01 				
1.980000 4.725948E-01 	5.313891E-01 	5.293924E-01 	3.976238E-01 	2.844044E-01 				
2.000000 4.724027E-01 	5.277532E-01 	5.285695E-01 	3.954937E-01 	2.832499E-01 				
2.020000 4.723006E-01 	5.234829E-01 	5.274669E-01 	3.941044E-01 	2.810240E-01 				
2.040000 4.723118E-01 	5.188582E-01 	5.259769E-01 	3.935341E-01 	2.776493E-01 				
2.060000 4.720178E-01 	5.147229E-01 	5.243667E-01 	3.936375E-01 	2.740809E-01 				
2.080000 4.710817E-01 	5.118900E-01 	5.226128E-01 	3.942164E-01 	2.714403E-01 				
2.100000 4.697447E-01 	5.107800E-01 	5.207900E-01 	3.947909E-01 	2.699610E-01 				
2.120000 4.683903E-01 	5.111841E-01 	5.191744E-01 	3.947916E-01 	2.690785E-01 				
2.140000 4.670714E-01 	5.122879E-01 	5.178728E-01 	3.938256E-01 	2.682421E-01 				
2.160000 4.655899E-01 	5.132551E-01 	5.169189E-01 	3.917154E-01 	2.676186E-01 				
2.180000 4.639537E-01 	5.137695E-01 	5.162762E-01 	3.885898E-01 	2.674636E-01 				
2.200000 4.625244E-01 	5.143309E-01 	5.159227E-01 	3.847622E-01 	2.675076E-01 				
2.220000 4.615293E-01 	5.155125E-01 	5.160506E-01 	3.806041E-01 	2.673616E-01 				
2.240000 4.607870E-01 	5.173942E-01 	5.167919E-01 	3.766789E-01 	2.670871E-01 				
2.260000 4.595495E-01 	5.191361E-01 	5.179058E-01 	3.734732E-01 	2.672241E-01 				
2.280000 4.571221E-01 	5.193440E-01 	5.188951E-01 	3.711361E-01 	2.684077E-01 				
2.300000 4.533566E-01 	5.172835E-01 	5.192505E-01 	3.697321E-01 	2.705840E-01 				
2.320000 4.487641E-01 	5.131684E-01 	5.189821E-01 	3.695733E-01 	2.726004E-01 				
2.340000 4.442947E-01 	5.080481E-01 	5.188645E-01 	3.710079E-01 	2.732168E-01 				
2.360000 4.410718E-01 	5.032719E-01 	5.197831E-01 	3.741274E-01 	2.721696E-01 				
2.380000 4.397992E-01 	5.000411E-01 	5.214109E-01 	3.783215E-01 	2.703107E-01 				
2.400000 4.403221E-01 	4.988657E-01 	5.223052E-01 	3.824470E-01 	2.689193E-01 				
2.420000 4.417774E-01 	4.992435E-01 	5.214265E-01 	3.856010E-01 	2.687293E-01 				
2.440000 4.430246E-01 	5.001282E-01 	5.188613E-01 	3.876542E-01 	2.692027E-01 				
2.460000 4.430848E-01 	5.008604E-01 	5.152566E-01 	3.889443E-01 	2.688077E-01 				
2.480000 4.418045E-01 	5.014733E-01 	5.113057E-01 	3.894810E-01 	2.664535E-01 				
2.500000 4.398372E-01 	5.024664E-01 	5.073688E-01 	3.888686E-01 	2.626133E-01 				
2.520000 4.379761E-01 	5.041140E-01 	5.035845E-01 	3.867303E-01 	2.586143E-01 				
2.540000 4.363986E-01 	5.059474E-01 	4.998523E-01 	3.832068E-01 	2.555296E-01 				
2.560000 4.344688E-01 	5.070762E-01 	4.962315E-01 	3.790285E-01 	2.536923E-01 				
2.580000 4.314411E-01 	5.068349E-01 	4.933788E-01 	3.748561E-01 	2.529621E-01 				
2.600000 4.274907E-01 	5.053059E-01 	4.917817E-01 	3.706947E-01 	2.530169E-01 				
2.620000 4.234517E-01 	5.035658E-01 	4.912331E-01 	3.660391E-01 	2.536077E-01 				
2.640000 4.199221E-01 	5.026742E-01 	4.908941E-01 	3.605755E-01 	2.544996E-01 				
2.660000 4.168265E-01 	5.023448E-01 	4.900448E-01 	3.544817E-01 	2.556014E-01 				
2.680000 4.137916E-01 	5.014786E-01 	4.886447E-01 	3.483881E-01 	2.568864E-01 				
2.700000 4.110579E-01 	4.995427E-01 	4.871327E-01 	3.426420E-01 	2.583008E-01 				
2.720000 4.090811E-01 	4.970228E-01 	4.857322E-01 	3.372373E-01 	2.596955E-01 				
2.740000 4.079040E-01 	4.951526E-01 	4.843459E-01 	3.324983E-01 	2.609280E-01 				
2.760000 4.071667E-01 	4.950517E-01 	4.830757E-01 	3.294293E-01 	2.618394E-01 				
2.780000 4.063740E-01 	4.964792E-01 	4.822601E-01 	3.289624E-01 	2.622691E-01 				
2.800000 4.051612E-01 	4.981387E-01 	4.822777E-01 	3.309900E-01 	2.621056E-01 				
2.820000 4.033009E-01 	4.988090E-01 	4.830018E-01 	3.343115E-01 	2.611138E-01 				
