     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -22.52575     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -22.40075     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -22.27575     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -22.15075     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -22.02575     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -21.90175     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -21.77675     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -21.65175     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -21.52675     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -21.40175     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -21.27675     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -21.15175     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -21.02775     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -20.90275     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -20.77775     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -20.65275     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -20.52775     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -20.40275     0.00003     0.98990     0.98827     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96807
   -20.27775     0.00003     0.98990     0.98829     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96809
   -20.15375     0.00005     0.98990     0.98836     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96819
   -20.02875     0.00009     0.98990     0.98850     0.98987     0.00000     0.00000     0.00000     0.00000     0.00000     2.96836
   -19.90375     0.00013     0.98990     0.98867     0.98988     0.00000     0.00000     0.00000     0.00000     0.00000     2.96857
   -19.77875     0.00016     0.98990     0.98878     0.98988     0.00000     0.00000     0.00000     0.00000     0.00000     2.96873
   -19.65375     0.00018     0.98991     0.98885     0.98988     0.00000     0.00000     0.00000     0.00000     0.00000     2.96882
