     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -22.01293     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -21.89393     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -21.77493     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -21.65493     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -21.53593     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -21.41693     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -21.29793     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -21.17893     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -21.05993     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -20.94093     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -20.82193     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -20.70293     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -20.58393     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -20.46493     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -20.34493     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -20.22593     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -20.10693     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -19.98793     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -19.86893     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -19.74993     0.00023     0.98999     0.98910     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -19.63093     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -19.51193     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -19.39293     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -19.27393     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -19.15493     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -19.03493     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -18.91593     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -18.79693     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -18.67793     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -18.55893     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -18.43993     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -18.32093     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -18.20193     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -18.08293     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -17.96393     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -17.84493     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -17.72493     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -17.60593     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -17.48693     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -17.36793     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -17.24893     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -17.12993     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -17.01093     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -16.89193     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -16.77293     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -16.65393     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -16.53493     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -16.41493     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -16.29593     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -16.17693     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -16.05793     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -15.93893     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -15.81993     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -15.70093     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -15.58193     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -15.46293     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -15.34393     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -15.22493     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -15.10493     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -14.98593     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -14.86693     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -14.74793     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -14.62893     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -14.50993     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -14.39093     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -14.27193     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -14.15293     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -14.03393     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -13.91493     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -13.79493     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -13.67593     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -13.55693     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -13.43793     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -13.31893     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -13.19993     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -13.08093     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -12.96193     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -12.84293     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -12.72393     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -12.60493     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -12.48493     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -12.36593     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -12.24693     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96924
   -12.12793     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96925
   -12.00893     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96925
   -11.88993     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96925
   -11.77093     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96925
   -11.65193     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96925
   -11.53293     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96925
   -11.41393     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96925
   -11.29493     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96925
   -11.17493     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96925
   -11.05593     0.00023     0.98999     0.98911     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96925
   -10.93693     0.00023     0.98999     0.98911     0.98992     0.00000     0.00000     0.00000     0.00000     0.00000     2.96925
   -10.81793     0.00023     0.98999     0.98911     0.98996     0.00000     0.00000     0.00000     0.00000     0.00000     2.96929
   -10.69893     0.00023     0.98999     0.98911     0.99003     0.00000     0.00000     0.00000     0.00000     0.00000     2.96936
   -10.57993     0.00023     0.98999     0.98911     0.99006     0.00000     0.00000     0.00000     0.00000     0.00000     2.96940
   -10.46093     0.00023     0.98999     0.98911     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96940
   -10.34193     0.00023     0.98999     0.98911     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96940
   -10.22293     0.00023     0.98999     0.98911     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96940
   -10.10393     0.00023     0.98999     0.98911     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96940
    -9.98493     0.00023     0.98999     0.98911     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96940
    -9.86493     0.00023     0.98999     0.98911     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96940
    -9.74593     0.00023     0.98999     0.98911     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96940
